,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE
11152,States,Nevada,2014,38,10,0
11153,States,New Hampshire,2014,38,24,0
11154,States,New Jersey,2014,38,X,X
11155,States,New Mexico,2014,38,X,X
11156,States,New York,2014,38,469,0.21
11157,States,North Carolina,2014,38,X,X
11158,States,North Dakota,2014,38,10,0
11159,States,Ohio,2014,38,104,0.96
11160,States,Oklahoma,2014,38,128,0.78
11161,States,Oregon,2014,38,13,7.69
11162,States,Pennsylvania,2014,38,155,1.94
11163,States,Rhode Island,2014,38,X,X
11164,States,South Carolina,2014,38,30,3.33
11165,States,South Dakota,2014,38,132,0.76
11166,States,Tennessee,2014,38,33,0
11167,States,Texas,2014,38,474,1.48
11168,States,Utah,2014,38,353,0.85
11169,States,Vermont,2014,38,X,X
11170,States,Virginia,2014,38,70,4.29
11171,States,Washington,2014,38,214,0.47
11172,States,West Virginia,2014,38,274,0.36
11173,States,Wisconsin,2014,38,45,4.44
11174,States,Wyoming,2014,38,20,5
11175,States,Puerto Rico,2014,38,14,50
11176,States,Virgin Islands,2014,38,0,0
11177,States,New York City,2014,38,X,X
11178,States,Alabama,2014,39,57,0
11179,States,Alaska,2014,39,33,12.12
11180,States,Arizona,2014,39,36,8.33
11181,States,Arkansas,2014,39,45,6.67
11182,States,California,2014,39,248,1.21
11183,States,Colorado,2014,39,219,0.46
11184,States,Connecticut,2014,39,123,0.81
11185,States,Delaware,2014,39,25,0
11186,States,District of Columbia,2014,39,X,X
11187,States,Florida,2014,39,X,X
11188,States,Georgia,2014,39,356,1.69
11189,States,Hawaii,2014,39,324,17.9
11190,States,Idaho,2014,39,X,X
11191,States,Illinois,2014,39,80,0
11192,States,Indiana,2014,39,82,1.22
11193,States,Iowa,2014,39,X,X
11194,States,Kansas,2014,39,X,X
11195,States,Kentucky,2014,39,91,0
11196,States,Louisiana,2014,39,24,0
11197,States,Maine,2014,39,X,X
11198,States,Maryland,2014,39,31,3.23
11199,States,Massachusetts,2014,39,36,0
11200,States,Michigan,2014,39,X,X
11201,States,Minnesota,2014,39,102,0
11202,States,Mississippi,2014,39,20,0
11203,States,Missouri,2014,39,423,0.24
11204,States,Montana,2014,39,98,0
11205,States,Nebraska,2014,39,32,0
11206,States,Nevada,2014,39,11,0
11207,States,New Hampshire,2014,39,12,0
11208,States,New Jersey,2014,39,X,X
11209,States,New Mexico,2014,39,X,X
11210,States,New York,2014,39,555,0.72
11211,States,North Carolina,2014,39,X,X
11212,States,North Dakota,2014,39,25,4
11213,States,Ohio,2014,39,105,0.95
11214,States,Oklahoma,2014,39,115,0
11215,States,Oregon,2014,39,10,0
11216,States,Pennsylvania,2014,39,126,3.17
11217,States,Rhode Island,2014,39,X,X
11218,States,South Carolina,2014,39,61,0
11219,States,South Dakota,2014,39,134,1.49
11220,States,Tennessee,2014,39,23,0
11221,States,Texas,2014,39,551,3.63
11222,States,Utah,2014,39,329,0.61
11223,States,Vermont,2014,39,X,X
11224,States,Virginia,2014,39,39,0
11225,States,Washington,2014,39,240,1.25
11226,States,West Virginia,2014,39,280,0.36
11227,States,Wisconsin,2014,39,51,5.88
11228,States,Wyoming,2014,39,X,X
11229,States,Puerto Rico,2014,39,22,86.36
11230,States,Virgin Islands,2014,39,0,0
11231,States,New York City,2014,39,X,X
11232,States,Alabama,2014,40,97,2.06
11233,States,Alaska,2014,40,48,16.67
11234,States,Arizona,2014,40,88,0
11235,States,Arkansas,2014,40,48,10.42
11236,States,California,2014,40,560,1.61
11237,States,Colorado,2014,40,210,2.86
11238,States,Connecticut,2014,40,221,2.71
11239,States,Delaware,2014,40,42,0
11240,States,District of Columbia,2014,40,X,X
11241,States,Florida,2014,40,X,X
11242,States,Georgia,2014,40,548,2.74
11243,States,Hawaii,2014,40,256,12.89
11244,States,Idaho,2014,40,14,7.14
11245,States,Illinois,2014,40,183,0.55
11246,States,Indiana,2014,40,84,0
11247,States,Iowa,2014,40,33,0
11248,States,Kansas,2014,40,106,6.6
11249,States,Kentucky,2014,40,146,1.37
11250,States,Louisiana,2014,40,158,3.8
11251,States,Maine,2014,40,10,0
11252,States,Maryland,2014,40,46,2.17
11253,States,Massachusetts,2014,40,140,1.43
11254,States,Michigan,2014,40,169,1.18
11255,States,Minnesota,2014,40,261,1.53
11256,States,Mississippi,2014,40,48,0
11257,States,Missouri,2014,40,474,0
11258,States,Montana,2014,40,80,0
11259,States,Nebraska,2014,40,43,4.65
11260,States,Nevada,2014,40,19,0
11261,States,New Hampshire,2014,40,X,X
11262,States,New Jersey,2014,40,X,X
11263,States,New Mexico,2014,40,17,0
11264,States,New York,2014,40,1029,0.29
11265,States,North Carolina,2014,40,73,1.37
11266,States,North Dakota,2014,40,X,X
11267,States,Ohio,2014,40,236,1.27
11268,States,Oklahoma,2014,40,114,0.88
11269,States,Oregon,2014,40,95,0
11270,States,Pennsylvania,2014,40,301,1.99
11271,States,Rhode Island,2014,40,X,X
11272,States,South Carolina,2014,40,187,2.14
11273,States,South Dakota,2014,40,133,3.76
11274,States,Tennessee,2014,40,150,0.67
11275,States,Texas,2014,40,738,2.17
11276,States,Utah,2014,40,376,0.53
11277,States,Vermont,2014,40,35,2.86
11278,States,Virginia,2014,40,51,3.92
11279,States,Washington,2014,40,220,0.45
11280,States,West Virginia,2014,40,318,0.94
11281,States,Wisconsin,2014,40,58,12.07
11282,States,Wyoming,2014,40,X,X
11283,States,Puerto Rico,2014,40,28,53.57
11284,States,Virgin Islands,2014,40,0,0
11285,States,New York City,2014,40,X,X
11286,States,Alabama,2014,41,125,0
11287,States,Alaska,2014,41,97,21.65
11288,States,Arizona,2014,41,85,5.88
11289,States,Arkansas,2014,41,30,13.33
11290,States,California,2014,41,609,2.46
11291,States,Colorado,2014,41,219,0.46
11292,States,Connecticut,2014,41,235,0.85
11293,States,Delaware,2014,41,57,3.51
11294,States,District of Columbia,2014,41,X,X
11295,States,Florida,2014,41,X,X
11296,States,Georgia,2014,41,582,2.06
11297,States,Hawaii,2014,41,243,9.05
11298,States,Idaho,2014,41,14,7.14
11299,States,Illinois,2014,41,185,3.78
11300,States,Indiana,2014,41,103,0.97
11301,States,Iowa,2014,41,56,3.57
11302,States,Kansas,2014,41,114,4.39
11303,States,Kentucky,2014,41,164,1.22
11304,States,Louisiana,2014,41,194,5.67
11305,States,Maine,2014,41,X,X
11306,States,Maryland,2014,41,101,1.98
11307,States,Massachusetts,2014,41,147,1.36
11308,States,Michigan,2014,41,242,2.89
11309,States,Minnesota,2014,41,248,2.02
11310,States,Mississippi,2014,41,56,0
11311,States,Missouri,2014,41,468,0.43
11312,States,Montana,2014,41,68,4.41
11313,States,Nebraska,2014,41,57,3.51
11314,States,Nevada,2014,41,27,0
11315,States,New Hampshire,2014,41,19,0
11316,States,New Jersey,2014,41,X,X
11317,States,New Mexico,2014,41,25,0
11318,States,New York,2014,41,1020,0.98
11319,States,North Carolina,2014,41,70,1.43
11320,States,North Dakota,2014,41,X,X
11321,States,Ohio,2014,41,264,0
11322,States,Oklahoma,2014,41,126,0
11323,States,Oregon,2014,41,108,2.78
11324,States,Pennsylvania,2014,41,298,1.01
11325,States,Rhode Island,2014,41,X,X
11326,States,South Carolina,2014,41,216,1.39
11327,States,South Dakota,2014,41,129,0
11328,States,Tennessee,2014,41,237,3.38
11329,States,Texas,2014,41,934,4.28
11330,States,Utah,2014,41,377,0
11331,States,Vermont,2014,41,45,0
11332,States,Virginia,2014,41,72,0
11333,States,Washington,2014,41,250,4
11334,States,West Virginia,2014,41,449,1.11
11335,States,Wisconsin,2014,41,70,5.71
11336,States,Wyoming,2014,41,X,X
11337,States,Puerto Rico,2014,41,31,61.29
11338,States,Virgin Islands,2014,41,0,0
11339,States,New York City,2014,41,X,X
11340,States,Alabama,2014,42,122,1.64
11341,States,Alaska,2014,42,112,37.5
11342,States,Arizona,2014,42,81,0
11343,States,Arkansas,2014,42,47,14.89
11344,States,California,2014,42,554,3.07
11345,States,Colorado,2014,42,250,1.6
11346,States,Connecticut,2014,42,255,1.96
11347,States,Delaware,2014,42,68,2.94
11348,States,District of Columbia,2014,42,X,X
11349,States,Florida,2014,42,X,X
11350,States,Georgia,2014,42,683,3.51
11351,States,Hawaii,2014,42,280,9.64
11352,States,Idaho,2014,42,13,0
11353,States,Illinois,2014,42,213,2.35
11354,States,Indiana,2014,42,111,0.9
11355,States,Iowa,2014,42,85,9.41
11356,States,Kansas,2014,42,71,4.23
11357,States,Kentucky,2014,42,171,0.58
11358,States,Louisiana,2014,42,225,8.89
11359,States,Maine,2014,42,12,16.67
11360,States,Maryland,2014,42,100,7
11361,States,Massachusetts,2014,42,160,0
11362,States,Michigan,2014,42,256,3.13
11363,States,Minnesota,2014,42,282,1.42
11364,States,Mississippi,2014,42,69,7.25
11365,States,Missouri,2014,42,448,0.67
11366,States,Montana,2014,42,72,4.17
11367,States,Nebraska,2014,42,58,3.45
11368,States,Nevada,2014,42,22,0
11369,States,New Hampshire,2014,42,X,X
11370,States,New Jersey,2014,42,X,X
11371,States,New Mexico,2014,42,35,2.86
11372,States,New York,2014,42,1098,1.46
11373,States,North Carolina,2014,42,86,3.49
11374,States,North Dakota,2014,42,X,X
11375,States,Ohio,2014,42,276,0.72
11376,States,Oklahoma,2014,42,123,1.63
11377,States,Oregon,2014,42,116,2.59
11378,States,Pennsylvania,2014,42,333,2.1
11379,States,Rhode Island,2014,42,X,X
11380,States,South Carolina,2014,42,227,2.64
11381,States,South Dakota,2014,42,131,0
11382,States,Tennessee,2014,42,257,3.11
11383,States,Texas,2014,42,1075,4.65
11384,States,Utah,2014,42,362,0.55
11385,States,Vermont,2014,42,34,0
11386,States,Virginia,2014,42,93,3.23
11387,States,Washington,2014,42,267,1.87
11388,States,West Virginia,2014,42,370,1.08
11389,States,Wisconsin,2014,42,87,10.34
11390,States,Wyoming,2014,42,X,X
11391,States,Puerto Rico,2014,42,24,87.5
11392,States,Virgin Islands,2014,42,0,0
11393,States,New York City,2014,42,X,X
11394,States,Alabama,2014,43,139,4.32
11395,States,Alaska,2014,43,152,40.79
11396,States,Arizona,2014,43,95,1.05
11397,States,Arkansas,2014,43,49,12.24
11398,States,California,2014,43,591,2.03
11399,States,Colorado,2014,43,194,3.09
11400,States,Connecticut,2014,43,243,0.41
11401,States,Delaware,2014,43,72,8.33
11402,States,District of Columbia,2014,43,X,X
11403,States,Florida,2014,43,X,X
11404,States,Georgia,2014,43,608,2.63
11405,States,Hawaii,2014,43,232,3.88
11406,States,Idaho,2014,43,13,7.69
11407,States,Illinois,2014,43,228,5.7
11408,States,Indiana,2014,43,84,3.57
11409,States,Iowa,2014,43,69,13.04
11410,States,Kansas,2014,43,54,1.85
11411,States,Kentucky,2014,43,171,2.34
11412,States,Louisiana,2014,43,265,15.47
11413,States,Maine,2014,43,14,7.14
11414,States,Maryland,2014,43,94,5.32
11415,States,Massachusetts,2014,43,153,1.31
11416,States,Michigan,2014,43,214,4.67
11417,States,Minnesota,2014,43,250,1.6
11418,States,Mississippi,2014,43,76,3.95
11419,States,Missouri,2014,43,451,0.67
11420,States,Montana,2014,43,71,2.82
11421,States,Nebraska,2014,43,59,0
11422,States,Nevada,2014,43,18,5.56
11423,States,New Hampshire,2014,43,X,X
11424,States,New Jersey,2014,43,X,X
11425,States,New Mexico,2014,43,39,0
11426,States,New York,2014,43,1085,0.55
11427,States,North Carolina,2014,43,104,0.96
11428,States,North Dakota,2014,43,X,X
11429,States,Ohio,2014,43,284,1.06
11430,States,Oklahoma,2014,43,134,0.75
11431,States,Oregon,2014,43,114,0.88
11432,States,Pennsylvania,2014,43,376,1.6
11433,States,Rhode Island,2014,43,X,X
11434,States,South Carolina,2014,43,250,2.8
11435,States,South Dakota,2014,43,118,1.69
11436,States,Tennessee,2014,43,252,1.59
11437,States,Texas,2014,43,1023,4.89
11438,States,Utah,2014,43,354,1.13
11439,States,Vermont,2014,43,29,0
11440,States,Virginia,2014,43,61,0
11441,States,Washington,2014,43,260,3.46
11442,States,West Virginia,2014,43,356,1.69
11443,States,Wisconsin,2014,43,101,4.95
11444,States,Wyoming,2014,43,18,0
11445,States,Puerto Rico,2014,43,29,72.41
11446,States,Virgin Islands,2014,43,0,0
11447,States,New York City,2014,43,X,X
11448,States,Alabama,2014,44,116,0
11449,States,Alaska,2014,44,160,35
11450,States,Arizona,2014,44,92,10.87
11451,States,Arkansas,2014,44,29,10.34
11452,States,California,2014,44,562,3.91
11453,States,Colorado,2014,44,194,4.12
11454,States,Connecticut,2014,44,231,0.43
11455,States,Delaware,2014,44,85,14.12
11456,States,District of Columbia,2014,44,X,X
11457,States,Florida,2014,44,X,X
11458,States,Georgia,2014,44,656,2.29
11459,States,Hawaii,2014,44,258,13.95
11460,States,Idaho,2014,44,17,5.88
11461,States,Illinois,2014,44,266,8.27
11462,States,Indiana,2014,44,100,2
11463,States,Iowa,2014,44,86,12.79
11464,States,Kansas,2014,44,70,2.86
11465,States,Kentucky,2014,44,198,3.03
11466,States,Louisiana,2014,44,300,20.33
11467,States,Maine,2014,44,17,0
11468,States,Maryland,2014,44,106,3.77
11469,States,Massachusetts,2014,44,154,2.6
11470,States,Michigan,2014,44,230,4.35
11471,States,Minnesota,2014,44,270,1.48
11472,States,Mississippi,2014,44,70,2.86
11473,States,Missouri,2014,44,429,0.93
11474,States,Montana,2014,44,88,13.64
11475,States,Nebraska,2014,44,68,0
11476,States,Nevada,2014,44,12,16.67
11477,States,New Hampshire,2014,44,X,X
11478,States,New Jersey,2014,44,X,X
11479,States,New Mexico,2014,44,33,9.09
11480,States,New York,2014,44,1024,0.68
11481,States,North Carolina,2014,44,82,3.66
11482,States,North Dakota,2014,44,X,X
11483,States,Ohio,2014,44,298,1.68
11484,States,Oklahoma,2014,44,116,0
11485,States,Oregon,2014,44,127,2.36
11486,States,Pennsylvania,2014,44,338,3.55
11487,States,Rhode Island,2014,44,X,X
11488,States,South Carolina,2014,44,218,1.83
11489,States,South Dakota,2014,44,129,0.78
11490,States,Tennessee,2014,44,236,2.12
11491,States,Texas,2014,44,1015,7.78
11492,States,Utah,2014,44,363,1.38
11493,States,Vermont,2014,44,41,2.44
11494,States,Virginia,2014,44,61,0
11495,States,Washington,2014,44,260,2.31
11496,States,West Virginia,2014,44,346,2.02
11497,States,Wisconsin,2014,44,113,10.62
11498,States,Wyoming,2014,44,10,0
11499,States,Puerto Rico,2014,44,25,72
11500,States,Virgin Islands,2014,44,0,0
11501,States,New York City,2014,44,X,X
11502,States,Alabama,2014,45,136,2.94
11503,States,Alaska,2014,45,268,54.1
11504,States,Arizona,2014,45,108,10.19
11505,States,Arkansas,2014,45,32,3.13
11506,States,California,2014,45,662,2.11
11507,States,Colorado,2014,45,204,14.71
11508,States,Connecticut,2014,45,267,0
11509,States,Delaware,2014,45,91,10.99
11510,States,District of Columbia,2014,45,X,X
11511,States,Florida,2014,45,X,X
11512,States,Georgia,2014,45,754,4.64
11513,States,Hawaii,2014,45,258,4.65
11514,States,Idaho,2014,45,18,11.11
11515,States,Illinois,2014,45,365,16.99
11516,States,Indiana,2014,45,125,2.4
11517,States,Iowa,2014,45,86,9.3
11518,States,Kansas,2014,45,103,5.83
11519,States,Kentucky,2014,45,179,2.23
11520,States,Louisiana,2014,45,378,30.42
11521,States,Maine,2014,45,26,7.69
11522,States,Maryland,2014,45,100,4
11523,States,Massachusetts,2014,45,184,1.63
11524,States,Michigan,2014,45,270,5.19
11525,States,Minnesota,2014,45,302,2.32
11526,States,Mississippi,2014,45,54,9.26
11527,States,Missouri,2014,45,486,4.94
11528,States,Montana,2014,45,93,10.75
11529,States,Nebraska,2014,45,61,3.28
11530,States,Nevada,2014,45,13,7.69
11531,States,New Hampshire,2014,45,10,10
11532,States,New Jersey,2014,45,X,X
11533,States,New Mexico,2014,45,40,2.5
11534,States,New York,2014,45,1098,1.09
11535,States,North Carolina,2014,45,119,5.88
11536,States,North Dakota,2014,45,X,X
11537,States,Ohio,2014,45,312,0.96
11538,States,Oklahoma,2014,45,143,0.7
11539,States,Oregon,2014,45,131,0.76
11540,States,Pennsylvania,2014,45,387,3.88
11541,States,Rhode Island,2014,45,X,X
11542,States,South Carolina,2014,45,249,5.22
11543,States,South Dakota,2014,45,121,0
11544,States,Tennessee,2014,45,242,0.41
11545,States,Texas,2014,45,1081,13.04
11546,States,Utah,2014,45,356,3.93
11547,States,Vermont,2014,45,53,0
11548,States,Virginia,2014,45,94,2.13
11549,States,Washington,2014,45,239,5.02
11550,States,West Virginia,2014,45,396,1.26
11551,States,Wisconsin,2014,45,106,8.49
11552,States,Wyoming,2014,45,20,5
11553,States,Puerto Rico,2014,45,30,63.33
11554,States,Virgin Islands,2014,45,0,0
11555,States,New York City,2014,45,X,X
11556,States,Alabama,2014,46,140,2.86
11557,States,Alaska,2014,46,250,52.4
11558,States,Arizona,2014,46,79,11.39
11559,States,Arkansas,2014,46,45,8.89
11560,States,California,2014,46,611,3.27
11561,States,Colorado,2014,46,250,17.6
11562,States,Connecticut,2014,46,268,1.12
11563,States,Delaware,2014,46,91,14.29
11564,States,District of Columbia,2014,46,X,X
11565,States,Florida,2014,46,X,X
11566,States,Georgia,2014,46,881,7.83
11567,States,Hawaii,2014,46,251,5.98
11568,States,Idaho,2014,46,18,5.56
11569,States,Illinois,2014,46,514,17.32
11570,States,Indiana,2014,46,149,13.42
11571,States,Iowa,2014,46,80,11.25
11572,States,Kansas,2014,46,115,6.96
11573,States,Kentucky,2014,46,157,3.82
11574,States,Louisiana,2014,46,446,32.06
11575,States,Maine,2014,46,18,5.56
11576,States,Maryland,2014,46,121,8.26
11577,States,Massachusetts,2014,46,173,1.73
11578,States,Michigan,2014,46,286,6.99
11579,States,Minnesota,2014,46,349,6.59
11580,States,Mississippi,2014,46,63,7.94
11581,States,Missouri,2014,46,489,6.54
11582,States,Montana,2014,46,72,6.94
11583,States,Nebraska,2014,46,78,5.13
11584,States,Nevada,2014,46,14,14.29
11585,States,New Hampshire,2014,46,X,X
11586,States,New Jersey,2014,46,X,X
11587,States,New Mexico,2014,46,31,0
11588,States,New York,2014,46,1142,1.31
11589,States,North Carolina,2014,46,109,6.42
11590,States,North Dakota,2014,46,X,X
11591,States,Ohio,2014,46,378,3.97
11592,States,Oklahoma,2014,46,156,0.64
11593,States,Oregon,2014,46,120,1.67
11594,States,Pennsylvania,2014,46,388,4.9
11595,States,Rhode Island,2014,46,X,X
11596,States,South Carolina,2014,46,244,6.15
11597,States,South Dakota,2014,46,115,0.87
11598,States,Tennessee,2014,46,274,3.28
11599,States,Texas,2014,46,1263,17.18
11600,States,Utah,2014,46,403,4.47
11601,States,Vermont,2014,46,40,0
11602,States,Virginia,2014,46,166,1.2
11603,States,Washington,2014,46,277,3.61
11604,States,West Virginia,2014,46,320,2.5
11605,States,Wisconsin,2014,46,126,10.32
11606,States,Wyoming,2014,46,18,16.67
11607,States,Puerto Rico,2014,46,27,88.89
11608,States,Virgin Islands,2014,46,0,0
11609,States,New York City,2014,46,X,X
11610,States,Alabama,2014,47,150,9.33
11611,States,Alaska,2014,47,224,37.05
11612,States,Arizona,2014,47,97,12.37
11613,States,Arkansas,2014,47,61,1.64
11614,States,California,2014,47,653,3.68
11615,States,Colorado,2014,47,368,23.64
11616,States,Connecticut,2014,47,275,0.73
11617,States,Delaware,2014,47,132,18.18
11618,States,District of Columbia,2014,47,X,X
11619,States,Florida,2014,47,X,X
11620,States,Georgia,2014,47,1199,12.76
11621,States,Hawaii,2014,47,154,12.34
11622,States,Idaho,2014,47,33,3.03
11623,States,Illinois,2014,47,655,27.33
11624,States,Indiana,2014,47,159,19.5
11625,States,Iowa,2014,47,97,21.65
11626,States,Kansas,2014,47,116,5.17
11627,States,Kentucky,2014,47,207,4.83
11628,States,Louisiana,2014,47,638,32.6
11629,States,Maine,2014,47,11,18.18
11630,States,Maryland,2014,47,169,23.67
11631,States,Massachusetts,2014,47,209,1.91
11632,States,Michigan,2014,47,430,15.58
11633,States,Minnesota,2014,47,448,14.29
11634,States,Mississippi,2014,47,95,8.42
11635,States,Missouri,2014,47,710,11.41
11636,States,Montana,2014,47,94,11.7
11637,States,Nebraska,2014,47,78,8.97
11638,States,Nevada,2014,47,23,0
11639,States,New Hampshire,2014,47,11,9.09
11640,States,New Jersey,2014,47,X,X
11641,States,New Mexico,2014,47,40,2.5
11642,States,New York,2014,47,1160,1.21
11643,States,North Carolina,2014,47,140,8.57
11644,States,North Dakota,2014,47,12,25
11645,States,Ohio,2014,47,420,10
11646,States,Oklahoma,2014,47,173,2.89
11647,States,Oregon,2014,47,144,13.89
11648,States,Pennsylvania,2014,47,430,9.53
11649,States,Rhode Island,2014,47,X,X
11650,States,South Carolina,2014,47,291,5.84
11651,States,South Dakota,2014,47,114,3.51
11652,States,Tennessee,2014,47,228,3.95
11653,States,Texas,2014,47,1864,26.88
11654,States,Utah,2014,47,433,12.7
11655,States,Vermont,2014,47,51,3.92
11656,States,Virginia,2014,47,59,1.69
11657,States,Washington,2014,47,266,7.52
11658,States,West Virginia,2014,47,355,4.23
11659,States,Wisconsin,2014,47,137,18.98
11660,States,Wyoming,2014,47,15,33.33
